Id,Label,url,Main Topic,Total Views,Total Videos,Subscribers
UCRmmd8tl3sT96cqDynL4Qgg,Stephen Tries,https://www.youtube.com/channel/UCRmmd8tl3sT96cqDynL4Qgg,Film,197244628,207,1640000
UCUFrBvQ96A-KeU6NgpemQXA,Michael McIntyre,https://www.youtube.com/channel/UCUFrBvQ96A-KeU6NgpemQXA,Television program,201687361,149,718000
UCh9YWV2A8jdwlqpE-hcAxWg,KSI Originals,https://www.youtube.com/channel/UCh9YWV2A8jdwlqpE-hcAxWg,Sport,2612090,30,41300
UCsYW6Rl1rmrdEiDFKIyYzGw,Cole Anderson-James,https://www.youtube.com/channel/UCsYW6Rl1rmrdEiDFKIyYzGw,Film,485498420,367,819000
UCrqsNpKuDQZreGaxBL_a5Jg,Deji,https://www.youtube.com/channel/UCrqsNpKuDQZreGaxBL_a5Jg,Film,4303284479,2181,12700000
UC0YkVusIXvqvkZJcdx-1VDw,Jack Joseph,https://www.youtube.com/channel/UC0YkVusIXvqvkZJcdx-1VDw,Lifestyle (sociology),14747042,113,220000
UCxoKaKMzulp6sfQGOhNJnzQ,JasonTheWeen,https://www.youtube.com/channel/UCxoKaKMzulp6sfQGOhNJnzQ,Film,827455055,1782,1130000
UCDZfjVPSN6NCEfWwuCeMxIg,Big Zuu,https://www.youtube.com/channel/UCDZfjVPSN6NCEfWwuCeMxIg,Music,10853817,33,56300
UCLZVoF_mM2tM9Go6dusMxaA,Mo Syed,https://www.youtube.com/channel/UCLZVoF_mM2tM9Go6dusMxaA,Lifestyle (sociology),25352849,73,606000
UCKqGZV0VV9g06kAYXAiacAQ,Ahmed AL Nasheet | أحمد النشيط,https://www.youtube.com/channel/UCKqGZV0VV9g06kAYXAiacAQ,Entertainment,207838746,187,2080000
UCqq5n-Oe-r1EEHI3yvhVJcA,AboFlah,https://www.youtube.com/channel/UCqq5n-Oe-r1EEHI3yvhVJcA,Video game culture,8940720382,841,49900000
UCFYs3KYHDPoZfwGv0A4sYGQ,Life of Tom,https://www.youtube.com/channel/UCFYs3KYHDPoZfwGv0A4sYGQ,Lifestyle (sociology),795144023,2659,2630000
UC3l22-Nz5X162au3uJF3Vwg,Shubman Gill,https://www.youtube.com/channel/UC3l22-Nz5X162au3uJF3Vwg,,0,0,53600
UCmEQ7rugLA9aKKZ_LOAstxg,DaggersTV,https://www.youtube.com/channel/UCmEQ7rugLA9aKKZ_LOAstxg,Association football,2137622,2280,17400
UCDMHyBFbyJIKFiEwHty-u5Q,Aj Shabeel,https://www.youtube.com/channel/UCDMHyBFbyJIKFiEwHty-u5Q,Entertainment,263013142,174,2120000
UCQNbfWASCZedLPFChbJ6AEg,Sharky,https://www.youtube.com/channel/UCQNbfWASCZedLPFChbJ6AEg,Film,97817844,206,1480000
UC_8JxHQrJHC4rUsBtoPY4wQ,KingKennyTv,https://www.youtube.com/channel/UC_8JxHQrJHC4rUsBtoPY4wQ,Video game culture,324946716,125,2240000
UCdcUmdOxMrhRjKMw-BX19AA,Niko Omilana,https://www.youtube.com/channel/UCdcUmdOxMrhRjKMw-BX19AA,Film,778097624,153,8830000
UCv-GNHtqM97EaU_i7gN_Ikw,Chunkz,https://www.youtube.com/channel/UCv-GNHtqM97EaU_i7gN_Ikw,Film,350638286,281,3980000
UCxOzbkk0bdVl6-tH1Fcajfg,Beta Squad,https://www.youtube.com/channel/UCxOzbkk0bdVl6-tH1Fcajfg,Entertainment,1985637143,198,11900000
UCmz-eukcvHFUQGJKwyB39SA,James Chewbonic,https://www.youtube.com/channel/UCmz-eukcvHFUQGJKwyB39SA,Lifestyle (sociology),9731311,37,149000
UCvj3hNvwrEgTRkeut7_cBAQ,JiDion,https://www.youtube.com/channel/UCvj3hNvwrEgTRkeut7_cBAQ,Film,253419507,32,8520000
UCSDgFpNwhWvztkEHDaaSSSw,SDS,https://www.youtube.com/channel/UCSDgFpNwhWvztkEHDaaSSSw,Sport,89840614,772,334000
UC9K44RtwiROAwCpALm1wdyQ,NDL,https://www.youtube.com/channel/UC9K44RtwiROAwCpALm1wdyQ,Lifestyle (sociology),631739379,164,4520000
UC56CIdqj-Ski8Jt6brXGE3A,More Aj,https://www.youtube.com/channel/UC56CIdqj-Ski8Jt6brXGE3A,Food,142694583,109,1050000
UC3z35x7ec5__aRswtr-LQFQ,Scousemali,https://www.youtube.com/channel/UC3z35x7ec5__aRswtr-LQFQ,Entertainment,969767,25,35000
UCtJJNQ20ierLOoPKvKEuFNQ,Max Khadar,https://www.youtube.com/channel/UCtJJNQ20ierLOoPKvKEuFNQ,Entertainment,24511579,104,231000
UCXrK2PrFjlSpka-wky5PbkA,The Chunkz and Filly Show,https://www.youtube.com/channel/UCXrK2PrFjlSpka-wky5PbkA,Humour,84051686,95,637000
UCe9CUj9W72Y8jo-_9xUzbwA,Harry Pinero,https://www.youtube.com/channel/UCe9CUj9W72Y8jo-_9xUzbwA,Film,213708719,224,911000
UChgYF4LZR7lWP4OkQSGYcqQ,The Inside Scoop,https://www.youtube.com/channel/UChgYF4LZR7lWP4OkQSGYcqQ,Sport,1979487,62,35300
UCq3xWfTdDRjgyd7_WOK94Fg,Yung Filly,https://www.youtube.com/channel/UCq3xWfTdDRjgyd7_WOK94Fg,Film,132204094,81,1780000
UCKktpHnYOWPROE8ibLkE0Ug,Darkest Man,https://www.youtube.com/channel/UCKktpHnYOWPROE8ibLkE0Ug,Film,157740009,360,940000
UC-kKVDM5ZfqbmJUJiMdyecw,Brazavilleeee,https://www.youtube.com/channel/UC-kKVDM5ZfqbmJUJiMdyecw,Entertainment,1779089,227,27300
UClAIF7MWDZmQw841dVKOayg,BRADLEY,https://www.youtube.com/channel/UClAIF7MWDZmQw841dVKOayg,Entertainment,192414,23,17300
UCLgfWSKeXKKix3EuDOKb-ZA,JJEverettRose,https://www.youtube.com/channel/UCLgfWSKeXKKix3EuDOKb-ZA,Lifestyle (sociology),1931863854,1955,2470000
UCEt0NRuPC9B1KpDep5yGu9g,Filly Extra,https://www.youtube.com/channel/UCEt0NRuPC9B1KpDep5yGu9g,Role-playing video game,44361901,183,162000
UCQIdhgHHjGbkrThGV64bVzw,angryginge13,https://www.youtube.com/channel/UCQIdhgHHjGbkrThGV64bVzw,Sport,109843241,452,1040000
UC7feqC03cwddI9fmFj57voA,More Filly,https://www.youtube.com/channel/UC7feqC03cwddI9fmFj57voA,Film,1060531,18,21600
UCGeBogGDZ9W3dsGx-mWQGJA,IMPAULSIVE,https://www.youtube.com/channel/UCGeBogGDZ9W3dsGx-mWQGJA,Entertainment,1227669538,822,4830000
UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,https://www.youtube.com/channel/UCJ5v_MCY6GNUBTO8-D3XoAg,Sport,104862363099,94209,113000000
UCthlbSE8XiIs4rXvbLk7IvQ,Fanatics,https://www.youtube.com/channel/UCthlbSE8XiIs4rXvbLk7IvQ,Lifestyle (sociology),127783464,2871,88100
UCvxWyn4rfcI2H9APhfUIB1Q,Joel Osteen,https://www.youtube.com/channel/UCvxWyn4rfcI2H9APhfUIB1Q,Religion,764331175,2549,3810000
UCRvN3s6FT1BMsxXGoQYTtkw,Matt Kiatipis,https://www.youtube.com/channel/UCRvN3s6FT1BMsxXGoQYTtkw,Lifestyle (sociology),931630897,1586,940000
UC2OREBiIbDChxvmDeg30Bsg,Stephen A. Smith,https://www.youtube.com/channel/UC2OREBiIbDChxvmDeg30Bsg,Politics,365030008,4454,1370000
UCJrWyyCRROi8NlQ6Xd9dx5Q,Almost Athletes with Dude Perfect,https://www.youtube.com/channel/UCJrWyyCRROi8NlQ6Xd9dx5Q,Entertainment,35340173,425,165000
UCfi-mPMOmche6WI-jkvnGXw,Good Good,https://www.youtube.com/channel/UCfi-mPMOmche6WI-jkvnGXw,Entertainment,707951269,899,2110000
UCdtd0HcgVPoCUUdxjrx8IpQ,Hobby Lobby,https://www.youtube.com/channel/UCdtd0HcgVPoCUUdxjrx8IpQ,Hobby,76610805,648,330000
UCVMOQmAEqtzfBGV-_X6_zMw,The Savannah Bananas,https://www.youtube.com/channel/UCVMOQmAEqtzfBGV-_X6_zMw,Basketball,1227998673,2763,2560000
UCbb2JJRVnkkuDs6tzlq2GLw,Sam Tinnesz,https://www.youtube.com/channel/UCbb2JJRVnkkuDs6tzlq2GLw,Independent music,499877546,357,450000
UCEto3mpl-owyuDrlg2CVCIw,Dude Perfect Outdoors,https://www.youtube.com/channel/UCEto3mpl-owyuDrlg2CVCIw,Hobby,18934694,29,436000
UCR5WKiTR0qk0MvSlIFX4MNw,DP Interns,https://www.youtube.com/channel/UCR5WKiTR0qk0MvSlIFX4MNw,Entertainment,16823123,52,89400
UC89AgkG34oooZubVt23wzFw,JLaservideo,https://www.youtube.com/channel/UC89AgkG34oooZubVt23wzFw,Hobby,1673645181,587,5690000
UC0biFgrMdkv1hFAFLVePODQ,Trixie Mattel,https://www.youtube.com/channel/UC0biFgrMdkv1hFAFLVePODQ,Music,609303435,1008,2400000
UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,https://www.youtube.com/channel/UC4PooiX37Pld1T8J5SYT-SQ,Film,10991401667,4573,19600000
UCIRPDoWlTPtMapZN-e3ZZsw,Dispatches From Myrtle Beach,https://www.youtube.com/channel/UCIRPDoWlTPtMapZN-e3ZZsw,Film,31974875,503,101000
UCbochVIwBCzJb9I2lLGXGjQ,Rhett & Link,https://www.youtube.com/channel/UCbochVIwBCzJb9I2lLGXGjQ,Film,1048404056,435,5450000
UCfoK9LI9vmQQ36zqsFZtNJQ,Airforceproud95,https://www.youtube.com/channel/UCfoK9LI9vmQQ36zqsFZtNJQ,Simulation video game,335705747,916,1450000
UCYLG0W5s5aA6q39oTqf-H4w,Syd & Olivia,https://www.youtube.com/channel/UCYLG0W5s5aA6q39oTqf-H4w,Entertainment,306785935,662,628000
UCd25I7Y3-NEKNOoImYhQ-3g,Henry Phillips,https://www.youtube.com/channel/UCd25I7Y3-NEKNOoImYhQ-3g,Lifestyle (sociology),10331000,162,169000
UCPoW3Vxg_DMzOJ6rzsiqQ9g,Kristen Kish,https://www.youtube.com/channel/UCPoW3Vxg_DMzOJ6rzsiqQ9g,Lifestyle (sociology),20039,16,372
UCpi8TJfiA4lKGkaXs__YdBA,The Try Guys,https://www.youtube.com/channel/UCpi8TJfiA4lKGkaXs__YdBA,Television program,3017688982,1451,7880000
UCPD_bxCRGpmmeQcbe2kpPaA,First We Feast,https://www.youtube.com/channel/UCPD_bxCRGpmmeQcbe2kpPaA,Entertainment,5686034116,3162,15500000
UCbiRYk5AAeHHpMFhsZmAsDw,Krispy Pizza,https://www.youtube.com/channel/UCbiRYk5AAeHHpMFhsZmAsDw,Food,514494253,457,635000
UCi2KNss4Yx73NG0JARSFe0A,Foo Fighters,https://www.youtube.com/channel/UCi2KNss4Yx73NG0JARSFe0A,Independent music,4146051180,266,4200000
UCp5d89SAd11PrkU4rYkxkDg,On Par with Maury Povich,https://www.youtube.com/channel/UCp5d89SAd11PrkU4rYkxkDg,Television program,4243322,68,37300
UC7uVXl9VT206Z5uiu76Ju4w,Esteban Ocon,https://www.youtube.com/channel/UC7uVXl9VT206Z5uiu76Ju4w,Motorsport,3575135,64,133000
UCXdDJGHM-ll-hI7dnjf3Xdg,Ollie Bearman,https://www.youtube.com/channel/UCXdDJGHM-ll-hI7dnjf3Xdg,Sport,2895544,47,114000
UCaGImPpcZdJ_8Iu20lCbHHw,TGR Haas F1 Team,https://www.youtube.com/channel/UCaGImPpcZdJ_8Iu20lCbHHw,Vehicle,12685815,591,172000
UC10QThQSVbvlL-qFgDJiT8A,Cleared Hot Podcast - Powered By BRCC,https://www.youtube.com/channel/UC10QThQSVbvlL-qFgDJiT8A,Society,60068818,2073,202000
UCmK3k1U3D3fqPZWcnAaa-Vg,IRONCLAD,https://www.youtube.com/channel/UCmK3k1U3D3fqPZWcnAaa-Vg,Politics,57125898,2000,379000
UCzQUP1qoWDoEbmsQxvdjxgQ,PowerfulJRE,https://www.youtube.com/channel/UCzQUP1qoWDoEbmsQxvdjxgQ,Entertainment,6567169235,3608,20900000
UCBQMzWLyHV29Yvh4AxkiZIg,Official David Cross,https://www.youtube.com/channel/UCBQMzWLyHV29Yvh4AxkiZIg,Humour,8945690,231,63500
UCSpgfnd_73JM9kVfynhMiXQ,Luis J. Gomez,https://www.youtube.com/channel/UCSpgfnd_73JM9kVfynhMiXQ,Film,19652451,1148,94900
UC2utQmYluWGlhV-W0rTA2wg,Action Bronson,https://www.youtube.com/channel/UC2utQmYluWGlhV-W0rTA2wg,Food,353386520,528,1040000
UCX8puwySi2vmz0YxCqoYMCg,James Donald Forbes McCann,https://www.youtube.com/channel/UCX8puwySi2vmz0YxCqoYMCg,Entertainment,11541398,227,108000
UCtZ6qwLISrbRkYG2oBYLz3g,Ryan Bingham,https://www.youtube.com/channel/UCtZ6qwLISrbRkYG2oBYLz3g,Rock music,182729402,210,224000
UCGyl-mppglI0ZACJ-7oszbg,RZA,https://www.youtube.com/channel/UCGyl-mppglI0ZACJ-7oszbg,Music,14489916,0,83900
UCl0q_XqiWDMA-Q9SzUO3y-Q,Wu-Tang Clan,https://www.youtube.com/channel/UCl0q_XqiWDMA-Q9SzUO3y-Q,Music,1214816825,332,2030000
UCs3T104jUqCD9Fca2kWWTwA,BS with Brian Simpson,https://www.youtube.com/channel/UCs3T104jUqCD9Fca2kWWTwA,Humour,595422,328,9260
UCS8WPEnb7XXuYZTa0bTxuTw,You Be Trippin' Podcast,https://www.youtube.com/channel/UCS8WPEnb7XXuYZTa0bTxuTw,Entertainment,17428724,502,146000
UCkqNTF2SegipHCkwkBrq6hw,Ari Shaffir,https://www.youtube.com/channel/UCkqNTF2SegipHCkwkBrq6hw,Film,26830187,463,250000
UCESLZhusAkFfsNsApnjF_Cg,All-In Podcast,https://www.youtube.com/channel/UCESLZhusAkFfsNsApnjF_Cg,Politics,188727374,890,1090000
UCVRZ75ihzAZFihD1dS8qvwg,Chamath Palihapitiya,https://www.youtube.com/channel/UCVRZ75ihzAZFihD1dS8qvwg,Business,1884637,6,81600
UCL2VR6aVxWDUY34usexCaHQ,Dan Hardy | Full Reptile,https://www.youtube.com/channel/UCL2VR6aVxWDUY34usexCaHQ,Sport,39776600,1666,183000
UCK8lhcSRMq63lrR-WRLiSlQ,Congressman Tim Burchett,https://www.youtube.com/channel/UCK8lhcSRMq63lrR-WRLiSlQ,Politics,2106520,879,19600
UCyzCT9T9X2PKFzayJXVdZfw,Julia Mossbridge,https://www.youtube.com/channel/UCyzCT9T9X2PKFzayJXVdZfw,Health,52661,58,2420
UCLH7qUqM0PLieCVaHA7RegA,Gad Saad,https://www.youtube.com/channel/UCLH7qUqM0PLieCVaHA7RegA,Politics,43442036,2040,369000
UCiE3q35hojEnPEjjCvnwm5A,Thiccc Boy,https://www.youtube.com/channel/UCiE3q35hojEnPEjjCvnwm5A,Boxing,81744485,1344,180000
UC6dwaC5J_YiXXsRCZhqK3yw,Marcus King,https://www.youtube.com/channel/UC6dwaC5J_YiXXsRCZhqK3yw,Rock music,71472356,293,189000
UCVry09UE9Ip5LJYcjG5f0ig,Darryl Cooper & Scott Horton -  Provoked,https://www.youtube.com/channel/UCVry09UE9Ip5LJYcjG5f0ig,Society,2168223,527,43600
UCbGRav5Z8hKdPEO9oN7ekMw,Scott Horton,https://www.youtube.com/channel/UCbGRav5Z8hKdPEO9oN7ekMw,Politics,2532503,6336,59200
UC9cn0TuPq4dnbTY-CBsm8XA,a16z,https://www.youtube.com/channel/UC9cn0TuPq4dnbTY-CBsm8XA,Knowledge,18082161,1284,277000
UChXKAI83IuqSneWe92F97jQ,Canam Missing Project,https://www.youtube.com/channel/UChXKAI83IuqSneWe92F97jQ,Lifestyle (sociology),81864968,977,505000
UCR85PW_B_7_Aisx5vNS7Gjw,Eric Weinstein,https://www.youtube.com/channel/UCR85PW_B_7_Aisx5vNS7Gjw,Society,11345760,44,318000
UCRdVg6Xj_Az9YOsqDzLRbtA,Skylar Grey,https://www.youtube.com/channel/UCRdVg6Xj_Az9YOsqDzLRbtA,Lifestyle (sociology),595044003,394,1400000
UCYIgiXwJck_Pb5Nj-wIrsqg,YMH Studios,https://www.youtube.com/channel/UCYIgiXwJck_Pb5Nj-wIrsqg,Entertainment,1356988325,5793,2160000
UC2eEKIAE77w0xYWjvyWP7MQ,WEIGHING IN,https://www.youtube.com/channel/UC2eEKIAE77w0xYWjvyWP7MQ,Lifestyle (sociology),43761849,1768,126000
UCh1e_0mXLpWgyWdsIyd2waQ,Michelle Thaller,https://www.youtube.com/channel/UCh1e_0mXLpWgyWdsIyd2waQ,Fashion,4512,10,1240
UCCxw3NMP8-2BtgRgIjjLo_A,Harland Highway Podcast,https://www.youtube.com/channel/UCCxw3NMP8-2BtgRgIjjLo_A,Film,73712834,755,231000
UCLtREJY21xRfCuEKvdki1Kw,H3 Podcast,https://www.youtube.com/channel/UCLtREJY21xRfCuEKvdki1Kw,Film,1593453631,1782,2540000
UCzRrheyUCB_qUrrfQ_sEG-Q,Hutch,https://www.youtube.com/channel/UCzRrheyUCB_qUrrfQ_sEG-Q,Politics,6995467,428,839000
UCz981RxgS-A2ID99W8wXzTA,Harley Morenstein,https://www.youtube.com/channel/UCz981RxgS-A2ID99W8wXzTA,Role-playing video game,31968571,625,272000
UC9as_4s9T_EjEMp-_vQ4h9w,Alexa Nikolas,https://www.youtube.com/channel/UC9as_4s9T_EjEMp-_vQ4h9w,Entertainment,7324834,219,84300
UCCp5hNvyCJTVq5Gt804XJiA,the girl with a microphone,https://www.youtube.com/channel/UCCp5hNvyCJTVq5Gt804XJiA,Action game,1263601,381,16100
UC2SZ-f5A5eZ6xTOEA78xY_A,CATBREAD7,https://www.youtube.com/channel/UC2SZ-f5A5eZ6xTOEA78xY_A,Pop music,145475,27,4440
UCwzCMiicL-hBUzyjWiJaseg,Kill Tony,https://www.youtube.com/channel/UCwzCMiicL-hBUzyjWiJaseg,Television program,717919667,619,2690000
UC5caRbGN5SukgJnj2ecK_wA,Oliver Anthony Music,https://www.youtube.com/channel/UC5caRbGN5SukgJnj2ecK_wA,Pop music,345674001,155,1550000
UCSHZKyawb77ixDdsGog4iWA,Lex Fridman,https://www.youtube.com/channel/UCSHZKyawb77ixDdsGog4iWA,Society,911223201,863,5010000
UCSGFY2a_DYK8plQI_fcY_Xg,WW2 Pod: We Have Ways of Making You Talk,https://www.youtube.com/channel/UCSGFY2a_DYK8plQI_fcY_Xg,Knowledge,9884547,756,53100
UCK8sQmJBp8GCxrOtXWBpyEA,Google,https://www.youtube.com/channel/UCK8sQmJBp8GCxrOtXWBpyEA,Knowledge,6654951032,2713,14300000
UCCGfqB7qtWIktmPyf5UMcbw,Terence Tao,https://www.youtube.com/channel/UCCGfqB7qtWIktmPyf5UMcbw,Lifestyle (sociology),355534,6,40200
UCNzszbnvQeFzObW0ghk0Ckw,Dave's Garage,https://www.youtube.com/channel/UCNzszbnvQeFzObW0ghk0Ckw,Lifestyle (sociology),90323834,554,1130000
UCtb6a_CnmGbSns9G8W2Ny0w,Dave's Attic,https://www.youtube.com/channel/UCtb6a_CnmGbSns9G8W2Ny0w,Lifestyle (sociology),2195761,131,55400
UCSwz8c5gvTZ22QPoX-hpJ3Q,Norman Ohler,https://www.youtube.com/channel/UCSwz8c5gvTZ22QPoX-hpJ3Q,Entertainment,22943,32,269
UC_CzsS7UTjcxJ-xXp1ftxtA,Sebastian Raschka,https://www.youtube.com/channel/UC_CzsS7UTjcxJ-xXp1ftxtA,Technology,3039604,306,88600
UCayQjCHzSnqPszcHNMmfkSg,Nathan Lambert,https://www.youtube.com/channel/UCayQjCHzSnqPszcHNMmfkSg,Technology,100191,28,8090
UCVG90hWNJli0TE9zyxFBiQA,Khabib Nurmagomedov,https://www.youtube.com/channel/UCVG90hWNJli0TE9zyxFBiQA,Lifestyle (sociology),137419111,212,1460000
UCHuiy8bXnmK5nisYHUd1J5g,NVIDIA,https://www.youtube.com/channel/UCHuiy8bXnmK5nisYHUd1J5g,Knowledge,581710254,2654,2210000
UC78cxCAcp7JfQPgKxYdyGrg,emma chamberlain,https://www.youtube.com/channel/UC78cxCAcp7JfQPgKxYdyGrg,Lifestyle (sociology),1715187248,308,12000000
UCRXiA3h1no_PFkb1JCP0yMA,Vogue,https://www.youtube.com/channel/UCRXiA3h1no_PFkb1JCP0yMA,Fashion,6361642718,5694,16600000
UCJvR4zNAPRJoMDF3A912dBA,anything goes with emma chamberlain,https://www.youtube.com/channel/UCJvR4zNAPRJoMDF3A912dBA,Entertainment,28162144,516,487000
UCnczwH3BnO7hVYCo9tOUg7A,Chamberlain Coffee,https://www.youtube.com/channel/UCnczwH3BnO7hVYCo9tOUg7A,Food,3342957,61,32800
UCmh5gdwCx6lN7gEC20leNVA,David Dobrik,https://www.youtube.com/channel/UCmh5gdwCx6lN7gEC20leNVA,Film,7554275230,568,17200000
UCrXElbXvCkFQ_tktnqekTtQ,Xeela Fitness,https://www.youtube.com/channel/UCrXElbXvCkFQ_tktnqekTtQ,Physical fitness,31388938,64,328000
UCmx6-tW6k6LP133j4LuK1Eg,Bruno Casanovas,https://www.youtube.com/channel/UCmx6-tW6k6LP133j4LuK1Eg,Fashion,1961459,46,44100
UC_k6e2PPDUnxEdMJC9Q044g,Adam W,https://www.youtube.com/channel/UC_k6e2PPDUnxEdMJC9Q044g,Film,19509776029,1149,21000000
UC6_hw4gZ-W18xqzr7ACWcGQ,Xeela Heavyweights Podcast,https://www.youtube.com/channel/UC6_hw4gZ-W18xqzr7ACWcGQ,Physical fitness,341901,64,156000
UCAl5Ow5B22m7kO_7NhUVL5g,Harry Jowsey,https://www.youtube.com/channel/UCAl5Ow5B22m7kO_7NhUVL5g,Film,405197,167,179000
UCWk68Uw6V990fjnTbcOHeoA,Alex Ernst,https://www.youtube.com/channel/UCWk68Uw6V990fjnTbcOHeoA,Lifestyle (sociology),51201267,115,1340000
UC73dcH1rSNhZppIv9pLUNFA,ernst,https://www.youtube.com/channel/UC73dcH1rSNhZppIv9pLUNFA,Independent music,4236597,11,97000
UCcedwvr7BdBSzTnCouzG-yQ,Corinna Kopf,https://www.youtube.com/channel/UCcedwvr7BdBSzTnCouzG-yQ,Lifestyle (sociology),82505108,62,1650000
UC32pwqMwtziyf0-LTOcrB3w,Heath Hussar,https://www.youtube.com/channel/UC32pwqMwtziyf0-LTOcrB3w,Entertainment,290307381,246,2150000
UCIn73k3a-nb0giPW73wvKRA,Barrett Plastic Surgery,https://www.youtube.com/channel/UCIn73k3a-nb0giPW73wvKRA,Knowledge,189473861,990,371000
UChGnNih8OrcHBcmGdorwJLQ,Georgia Hassarati,https://www.youtube.com/channel/UChGnNih8OrcHBcmGdorwJLQ,Lifestyle (sociology),189372,11,9580
UCYuTELGi3Vz_zAAU9kNnSvg,SteveWillDoIt,https://www.youtube.com/channel/UCYuTELGi3Vz_zAAU9kNnSvg,Lifestyle (sociology),80822812,112,1460000
UC4avs5jYd_FvzQ8f0XYziqw,Beyond Babish,https://www.youtube.com/channel/UC4avs5jYd_FvzQ8f0XYziqw,Food,160590558,608,370000
UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish,https://www.youtube.com/channel/UCJHA_jMfCvEnv-3kRjTCQXw,Lifestyle (sociology),2945955228,1013,10500000
UCDyOn-5cBXWvXUlD6fly6aw,Olivia,https://www.youtube.com/channel/UCDyOn-5cBXWvXUlD6fly6aw,Lifestyle (sociology),33110931,80,292000
UCU_XRI4aAckesTGH2x7BL1A,Syracuse University,https://www.youtube.com/channel/UCU_XRI4aAckesTGH2x7BL1A,Lifestyle (sociology),20428545,930,23400
UCfE5Cz44GlZVyoaYTHJbuZw,Guga Foods,https://www.youtube.com/channel/UCfE5Cz44GlZVyoaYTHJbuZw,Food,1243856142,657,5710000
UCMyOj6fhvKFMjxUCp3b_3gA,Nick DiGiovanni,https://www.youtube.com/channel/UCMyOj6fhvKFMjxUCp3b_3gA,Food,19622022456,524,40900000
UCJwuGzZokYefxt8LYjW8BDA,SimpliSafe,https://www.youtube.com/channel/UCJwuGzZokYefxt8LYjW8BDA,Technology,12215307,347,21800
UCJ901NqoRaXMnIm7aOjLyuA,Fallow,https://www.youtube.com/channel/UCJ901NqoRaXMnIm7aOjLyuA,Lifestyle (sociology),1187440937,991,2280000
UCfDNi1aEljAQ17mUrfUjkvg,Alton Brown,https://www.youtube.com/channel/UCfDNi1aEljAQ17mUrfUjkvg,Lifestyle (sociology),91441765,248,1570000
UC2HNqPgeKtVr2gZmLeeIk3g,Nick's Kitchen,https://www.youtube.com/channel/UC2HNqPgeKtVr2gZmLeeIk3g,Food,776712354,135,4480000
UC523GIiSr5L48lBSTB1nubg,More Nick,https://www.youtube.com/channel/UC523GIiSr5L48lBSTB1nubg,Food,4297334788,856,1720000
UC_pT_Iz6XjuM-eMTlXghdfw,Max the Meat Guy,https://www.youtube.com/channel/UC_pT_Iz6XjuM-eMTlXghdfw,Lifestyle (sociology),6849030484,750,9500000
UCPIWK6W576Jfon257vdhQfw,TommyInnit Highlights,https://www.youtube.com/channel/UCPIWK6W576Jfon257vdhQfw,Action-adventure game,145009,57,278
UCaogknV1_Fu31PHRpBJpz6w,Cop Cam Max,https://www.youtube.com/channel/UCaogknV1_Fu31PHRpBJpz6w,Knowledge,20256968,108,98600
UCaqe8FwSxvplg5sp_tdI3fQ,Bodycam Ninja,https://www.youtube.com/channel/UCaqe8FwSxvplg5sp_tdI3fQ,Knowledge,46098844,186,148000
UCRAEUAmW9kletIzOxhpLRFw,Sykkuno,https://www.youtube.com/channel/UCRAEUAmW9kletIzOxhpLRFw,Action game,522660849,1598,2630000
UCoU4zFdpPSK27RC1u6nXkFg,Daily Dose Of Sykkuno,https://www.youtube.com/channel/UCoU4zFdpPSK27RC1u6nXkFg,Action game,40387,82,446
UChKVhjGmPAu7eWa2ITDd50w,Konstantin,https://www.youtube.com/channel/UChKVhjGmPAu7eWa2ITDd50w,Lifestyle (sociology),126632341,396,1380000
UC5gBRifXV-2XR9Tl52PdZ7A,Sean Madden,https://www.youtube.com/channel/UC5gBRifXV-2XR9Tl52PdZ7A,Film,22497149,1360,33900
UCVT2xLQWWSC0gicwXCUAqfw,Yaqiao Yang,https://www.youtube.com/channel/UCVT2xLQWWSC0gicwXCUAqfw,Film,30165549,58,50500
UCx8XfBOtnJa78wfR6PwHn1w,BIG SPICE,https://www.youtube.com/channel/UCx8XfBOtnJa78wfR6PwHn1w,Hip hop music,2239536,1233,8880
UCXik3_LnPgvajLPFOfHfEmA,vinogradov,https://www.youtube.com/channel/UCXik3_LnPgvajLPFOfHfEmA,Hip hop music,10098842,758,27700
UCVzkyAPB-xqCGufCB1FsOiw,BEE FAMILY,https://www.youtube.com/channel/UCVzkyAPB-xqCGufCB1FsOiw,Film,6707,56,292
UCuWjvSV2Q-QH3aHuGiKkoyw,The Fox Archive,https://www.youtube.com/channel/UCuWjvSV2Q-QH3aHuGiKkoyw,Electronic music,904116,55,12100
UCRTAm1CctqrJcT5ald2MZ2g,Saile,https://www.youtube.com/channel/UCRTAm1CctqrJcT5ald2MZ2g,Pop music,1537646,64,14900
UCVz6wfxN-2m6WfXM7jQzoVw,onli wake up,https://www.youtube.com/channel/UCVz6wfxN-2m6WfXM7jQzoVw,Music,528,2,748
UCi4BlN1WkLphMBqNlIiM_ZA,PK,https://www.youtube.com/channel/UCi4BlN1WkLphMBqNlIiM_ZA,Entertainment,1564226,34,23800
UCOKFJm4hRnc-LJUwXKe4uuA,Scary the Kid,https://www.youtube.com/channel/UCOKFJm4hRnc-LJUwXKe4uuA,Independent music,775371,24,6350
